Graphics v 0.2.5 ';' exported '2021-12-21 11:44:36'
;Record #1;;;;;;
3.64333;0.113837;5;0;400.027;17.8096;22.6791;
3.64667;0.117762;5;0;400.665;18.159;22.683;
3.65;0.111874;5;0;400.844;17.7311;22.687;
3.65333;0.111874;5;0;401.227;18.7969;22.6889;
3.65667;0.1158;5;0;397.476;18.3631;22.6909;
3.66;0.111874;5;0;397.935;18.8047;22.6948;
3.66333;0.1158;5;0;398.445;18.4436;22.6948;
3.66667;0.117762;5;0;400.436;18.5555;22.6987;
3.67;0.109912;5;0;402.12;18.1335;22.6987;
3.67333;0.117762;5;0;400.027;18.0098;22.6987;
3.67667;0.113837;5;0;400.053;18.318;22.7007;
3.68;0.1158;5;0;398.981;17.8528;22.7027;
3.68333;0.119725;5;0;400.716;18.8027;22.6928;
3.68667;0.1158;5;0;400.793;18.4181;22.683;
3.69;0.117762;5;0;400.181;18.7439;22.6771;
3.69333;0.1158;5;0;398.165;18.5064;22.6732;
3.69667;0.113837;5;0;399.441;18.3494;22.6673;
3.7;0.1158;5;0;400.027;18.1197;22.6654;
3.70333;0.1158;5;0;401.278;17.9843;22.6634;
3.70667;0.111874;5;0;402.069;18.6261;22.6595;
3.71;0.109912;5;0;398.241;18.1138;22.6595;
3.71333;0.113837;5;0;398.573;18.6928;22.6595;
3.71667;0.121688;5;0;397.093;18.2571;22.6595;
3.72;0.113837;5;0;399.543;18.8655;22.6575;
3.72333;0.121688;5;0;400.41;18.5103;22.6575;
3.72667;0.113837;5;0;400.002;18.4161;22.6575;
3.73;0.1158;5;0;400.538;18.1001;22.6536;
3.73333;0.117762;5;0;399.568;17.8312;22.6457;
3.73667;0.113837;5;0;400.716;17.8018;22.6398;
3.74;0.117762;5;0;401.074;17.6546;22.6359;
3.74333;0.1158;5;0;401.992;18.8636;22.63;
3.74667;0.121688;5;0;398.879;18.528;22.6261;
3.75;0.1158;5;0;399.721;18.6026;22.6241;
3.75333;0.1158;5;0;399.925;18.4671;22.6202;
3.75667;0.117762;5;0;401.38;18.2846;22.6084;
3.76;0.1158;5;0;402.681;18.2846;22.5986;
3.76333;0.111874;5;0;400.844;18.0098;22.5908;
3.76667;0.117762;5;0;400.512;18.4102;22.5829;
3.77;0.117762;5;0;399.211;17.9941;22.577;
3.77333;0.113837;5;0;400.487;18.7753;22.5731;
3.77667;0.1158;5;0;400.027;18.5437;22.5692;
3.78;0.117762;5;0;399.977;18.6438;22.5731;
3.78333;0.119725;5;0;398.037;18.5967;22.579;
3.78667;0.117762;5;0;398.777;18.0118;22.5849;
3.79;0.1158;5;0;400.691;18.0923;22.5888;
3.79333;0.1158;5;0;402.503;17.7978;22.5908;
3.79667;0.119725;5;0;402.273;18.7262;22.5927;
3.8;0.117762;5;0;398.93;17.9392;22.5947;
3.80333;0.111874;5;0;399.415;18.6987;22.5947;
3.80667;0.1158;5;0;397.833;18.5064;22.5986;
3.81;0.113837;5;0;399.849;18.7085;22.6006;
3.81333;0.117762;5;0;399.977;18.6536;22.6006;
3.81667;0.113837;5;0;399.645;18.2414;22.6026;
3.82;0.117762;5;0;399.543;18.2551;22.6026;
3.82333;0.119725;5;0;399.721;17.6683;22.6026;
3.82667;0.121688;5;0;401.125;18.1806;22.6045;
3.83;0.117762;5;0;402.273;17.6408;22.6065;
3.83333;0.121688;5;0;403.115;18.8145;22.6182;
3.83667;0.111874;5;0;399.032;18.5908;22.6281;
3.84;0.121688;5;0;399.798;18.6418;22.6359;
3.84333;0.117762;5;0;398.19;18.6418;22.6418;
3.84667;0.111874;5;0;400.308;18.3081;22.6477;
3.85;0.1158;5;0;401.711;18.4907;22.6516;
3.85333;0.1158;5;0;400.232;17.9647;22.6536;
3.85667;0.117762;5;0;400.104;18.3101;22.6634;
3.86;0.117762;5;0;400.002;17.8135;22.6732;
3.86333;0.119725;5;0;401.533;18.6968;22.6791;
3.86667;0.117762;5;0;401.507;18.473;22.685;
3.87;0.123651;5;0;401.176;18.7007;22.6889;
3.87333;0.125613;5;0;395.384;18.6771;22.6928;
3.87667;0.113837;5;0;395.894;18.3925;22.6948;
3.88;0.1158;5;0;396.634;18.42;22.7007;
3.88333;0.117762;5;0;399.594;17.8901;22.7046;
3.88667;0.1158;5;0;401.992;18.4141;22.7066;
3.89;0.113837;5;0;400.563;17.9019;22.7105;
3.89333;0.111874;5;0;401.456;18.6693;22.7144;
3.89667;0.113837;5;0;399.874;18.4632;22.7164;
3.9;0.119725;5;0;400.206;18.7871;22.7164;
3.90333;0.119725;5;0;400.155;18.6006;22.7144;
3.90667;0.119725;5;0;400.257;18.3768;22.7125;
3.91;0.119725;5;0;399.262;18.2826;22.7105;
3.91333;0.121688;5;0;399.109;17.7056;22.7085;
3.91667;0.121688;5;0;400.971;18.1963;22.7066;
3.92;0.117762;5;0;402.809;17.6349;22.7046;
3.92333;0.117762;5;0;403.268;18.6987;22.7027;
3.92667;0.1158;5;0;400.027;18.5888;22.7007;
3.93;0.119725;5;0;399.9;18.634;22.6928;
3.93333;0.119725;5;0;398.292;18.7183;22.687;
3.93667;0.117762;5;0;400.027;18.4181;22.6791;
3.94;0.121688;5;0;400.921;18.5947;22.6752;
3.94333;0.119725;5;0;399.543;18.0353;22.6712;
3.94667;0.121688;5;0;399.313;18.0962;22.6693;
3.95;0.119725;5;0;398.93;17.6487;22.6673;
3.95333;0.1158;5;0;400.461;18.4043;22.6555;
3.95667;0.117762;5;0;400.257;18.0824;22.6457;
3.96;0.117762;5;0;401.711;18.736;22.6379;
3.96333;0.1158;5;0;397.144;18.7792;22.63;
3.96667;0.1158;5;0;397.323;18.316;22.6261;
3.97;0.1158;5;0;396.634;18.6084;22.6202;
3.97333;0.117762;5;0;399.083;17.9254;22.6182;
3.97667;0.119725;5;0;401.125;18.5358;22.6143;
3.98;0.121688;5;0;400.257;17.8901;22.6084;
3.98333;0.1158;5;0;400.206;18.5653;22.6045;
3.98667;0.119725;5;0;399.364;18.6889;22.6045;
3.99;0.117762;5;0;400.206;18.4828;22.6026;
3.99333;0.1158;5;0;400.053;18.9068;22.6006;
3.99667;0.1158;5;0;400.461;18.1511;22.5986;
4;0.121688;5;0;398.65;18.5378;22.6006;
4.00333;0.119725;5;0;398.624;17.6997;22.6065;
4.00667;0.117762;5;0;399.874;18.0687;22.6124;
4.01;0.121688;5;0;401.66;17.5839;22.6182;
4.01333;0.121688;5;0;402.86;18.6497;22.6202;
4.01667;0.1158;5;0;399.313;18.7066;22.6222;
4.02;0.123651;5;0;398.981;18.7262;22.6261;
4.02333;0.117762;5;0;397.706;18.8243;22.6281;
4.02667;0.117762;5;0;399.67;18.3258;22.6379;
4.03;0.117762;5;0;400.078;18.6202;22.6418;
4.03333;0.123651;5;0;399.543;17.8626;22.6497;
4.03667;0.113837;5;0;399.237;18.1708;22.6536;
4.04;0.117762;5;0;398.752;17.5859;22.6575;
4.04333;0.117762;5;0;399.977;18.4416;22.6595;
4.04667;0.119725;5;0;401.507;18.1276;22.6614;
4.05;0.119725;5;0;402.4;18.3278;22.6634;
4.05333;0.121688;5;0;397.731;18.8322;22.6732;
4.05667;0.113837;5;0;397.859;18.159;22.683;
4.06;0.117762;5;0;397.527;18.4946;22.6948;
4.06333;0.117762;5;0;400.206;17.7311;22.7007;
4.06667;0.117762;5;0;402.4;18.4946;22.7066;
4.07;0.121688;5;0;400.87;18.21;22.7125;
4.07333;0.127576;5;0;401.048;18.6398;22.7144;
4.07667;0.121688;5;0;400.512;18.8655;22.7144;
4.08;0.119725;5;0;401.431;18.63;22.7066;
4.08333;0.119725;5;0;401.38;18.9853;22.7007;
4.08667;0.121688;5;0;401.431;18.1688;22.6948;
4.09;0.121688;5;0;398.088;18.4436;22.6889;
4.09333;0.121688;5;0;399.262;17.6212;22.687;
4.09667;0.119725;5;0;399.925;18.1178;22.683;
4.1;0.123651;5;0;401.941;17.6742;22.6811;
4.10333;0.117762;5;0;402.604;18.4907;22.6771;
4.10667;0.121688;5;0;399.441;18.3808;22.6732;
4.11;0.123651;5;0;399.645;17.9647;22.6693;
4.11333;0.117762;5;0;399.083;17.8116;22.6673;
4.11667;0.125613;5;0;400.232;18.7831;22.6654;
4.12;0.119725;5;0;399.39;18.42;22.6654;
4.12333;0.121688;5;0;399.415;18.8302;22.6634;
4.12667;0.117762;5;0;398.65;18.5025;22.6536;
4.13;0.119725;5;0;399.032;18.2807;22.6457;
4.13333;0.119725;5;0;400.665;17.9902;22.6379;
4.13667;0.117762;5;0;401.252;17.7763;22.632;
4.14;0.119725;5;0;401.711;18.5574;22.6281;
4.14333;0.125613;5;0;398.344;18.0275;22.6222;
4.14667;0.123651;5;0;399.313;18.8204;22.6182;
4.15;0.119725;5;0;398.088;18.5397;22.6182;
4.15333;0.121688;5;0;400.614;18.7242;22.6163;
4.15667;0.119725;5;0;401.125;18.5633;22.6143;
4.16;0.121688;5;0;400.002;18.3317;22.6143;
4.16333;0.121688;5;0;400.078;18.0334;22.6143;
4.16667;0.119725;5;0;400.181;17.5741;22.6124;
4.17;0.117762;5;0;401.329;18.2336;22.6124;
4.17333;0.127576;5;0;401.686;17.9058;22.6124;
4.17667;0.127576;5;0;402.222;18.8616;22.6104;
4.18;0.119725;5;0;398.65;18.5417;22.6104;
4.18333;0.127576;5;0;399.211;18.6261;22.6104;
4.18667;0.127576;5;0;398.905;18.4711;22.6124;
4.19;0.121688;5;0;400.87;18.3611;22.6104;
4.19333;0.117762;5;0;402.451;18.2728;22.6104;
4.19667;0.117762;5;0;400.665;17.947;22.6104;
4.2;0.119725;5;0;400.129;18.2964;22.6222;
4.20333;0.117762;5;0;398.879;17.792;22.63;
4.20667;0.121688;5;0;399.619;18.7341;22.6379;
4.21;0.121688;5;0;399.645;18.4181;22.6438;
4.21333;0.119725;5;0;400.027;18.6124;22.6477;
4.21667;0.123651;5;0;398.344;18.4926;22.6536;
4.22;0.123651;5;0;398.292;18.314;22.6555;
4.22333;0.123651;5;0;400.385;17.9706;22.6614;
4.22667;0.119725;5;0;402.069;17.737;22.6673;
4.23;0.121688;5;0;403.115;18.5751;22.6732;
4.23333;0.125613;5;0;399.9;18.1531;22.6771;
4.23667;0.121688;5;0;400.283;18.7772;22.6791;
4.24;0.1158;5;0;397.961;18.4711;22.683;
4.24333;0.119725;5;0;399.492;18.7596;22.687;
4.24667;0.121688;5;0;400.461;18.6398;22.685;
4.25;0.119725;5;0;400.385;18.2453;22.685;
4.25333;0.121688;5;0;399.849;18.0923;22.687;
4.25667;0.119725;5;0;399.849;17.6644;22.687;
4.26;0.1158;5;0;401.329;18.1923;22.6889;
4.26333;0.119725;5;0;401.916;17.8253;22.6889;
4.26667;0.117762;5;0;402.196;18.842;22.687;
4.27;0.121688;5;0;397.731;18.5319;22.6889;
4.27333;0.119725;5;0;398.573;18.7085;22.6909;
4.27667;0.117762;5;0;397.501;18.579;22.6928;
4.28;0.121688;5;0;399.237;18.5496;22.6968;
4.28333;0.121688;5;0;400.921;18.3003;22.6968;
4.28667;0.117762;5;0;399.874;17.9117;22.6968;
4.29;0.117762;5;0;400.563;18.1688;22.6968;
4.29333;0.1158;5;0;399.288;17.6565;22.6987;
4.29667;0.117762;5;0;400.027;18.6536;22.7007;
4.3;0.1158;5;0;400.002;18.1943;22.6968;
4.30333;0.113837;5;0;400.64;18.6045;22.6909;
4.30667;0.121688;5;0;396.481;18.6006;22.6889;
4.31;0.117762;5;0;397.757;18.3925;22.685;
4.31333;0.1158;5;0;398.165;18.2551;22.683;
4.31667;0.117762;5;0;401.201;17.8626;22.683;
4.32;0.109912;5;0;402.655;18.8047;22.6811;
4.32333;0.119725;5;0;399.364;18.1138;22.6791;
4.32667;0.1158;5;0;399.364;18.7105;22.6791;
4.33;0.1158;5;0;397.578;18.3435;22.6811;
4.33333;0.1158;5;0;399.39;18.7301;22.6791;
4.33667;0.113837;5;0;400.385;18.7321;22.6791;
4.34;0.1158;5;0;400.334;18.2218;22.6791;
4.34333;0.1158;5;0;399.211;18.2355;22.6811;
4.34667;0.117762;5;0;399.849;17.6526;22.6771;
4.35;0.113837;5;0;401.533;18.3925;22.6693;
4.35333;0.119725;5;0;402.196;17.9097;22.6614;
4.35667;0.1158;5;0;403.497;18.8302;22.6555;
4.36;0.1158;5;0;399.568;18.6732;22.6497;
4.36333;0.121688;5;0;400.308;18.634;22.6457;
4.36667;0.113837;5;0;398.292;18.6163;22.6438;
4.37;0.119725;5;0;400.155;18.2807;22.6418;
4.37333;0.121688;5;0;401.38;18.3768;22.632;
4.37667;0.117762;5;0;400.206;17.896;22.6241;
4.38;0.1158;5;0;400.206;18.3592;22.6202;
4.38333;0.117762;5;0;399.874;17.7684;22.6143;
4.38667;0.1158;5;0;400.742;18.634;22.6104;
4.39;0.1158;5;0;400.283;18.4004;22.6084;
4.39333;0.111874;5;0;400.41;18.5535;22.6045;
4.39667;0.111874;5;0;397.425;18.634;22.6026;
4.4;0.111874;5;0;397.961;18.104;22.6006;
4.40333;0.113837;5;0;397.374;18.1335;22.5986;
4.40667;0.111874;5;0;400.181;17.6879;22.5947;
4.41;0.117762;5;0;401.635;18.6477;22.5947;
4.41333;0.113837;5;0;399.237;18.0864;22.5927;
4.41667;0.113837;5;0;399.237;18.5711;22.5927;
4.42;0.1158;5;0;398.344;18.4455;22.5947;
4.42333;0.119725;5;0;401.074;18.6555;22.5967;
4.42667;0.109912;5;0;401.023;18.8518;22.5986;
4.43;0.111874;5;0;400.87;18.1668;22.6026;
4.43333;0.109912;5;0;399.032;18.2277;22.6026;
4.43667;0.1158;5;0;398.803;17.5937;22.6045;
4.44;0.1158;5;0;400.819;18.055;22.6065;
4.44333;0.111874;5;0;401.941;17.7154;22.6084;
4.44667;0.117762;5;0;403.013;18.6811;22.6084;
4.45;0.111874;5;0;398.854;18.3435;22.6084;
4.45333;0.113837;5;0;399.185;18.0923;22.6084;
4.45667;0.117762;5;0;396.302;17.8371;22.6065;
4.46;0.111874;5;0;398.19;18.9009;22.6084;
4.46333;0.109912;5;0;399.849;18.2395;22.6084;
4.46667;0.107949;5;0;399.007;18.5319;22.6084;
4.47;0.113837;5;0;399.823;18.0903;22.6163;
4.47333;0.109912;5;0;399.925;18;22.6241;
4.47667;0.119725;5;0;400.997;17.9725;22.63;
4.48;0.1158;5;0;401.252;17.7193;22.634;
4.48333;0.113837;5;0;402.273;18.8479;22.6359;
4.48667;0.117762;5;0;398.879;18.3749;22.6398;
4.49;0.113837;5;0;400.002;18.9441;22.6438;
4.49333;0.113837;5;0;399.721;18.5044;22.6516;
4.49667;0.1158;5;0;401.66;18.7871;22.6614;
4.5;0.1158;5;0;403.038;18.2728;22.6693;
4.50333;0.111874;5;0;400.819;18.1727;22.6752;
4.50667;0.113837;5;0;400.538;17.9823;22.6791;
4.51;0.113837;5;0;399.645;17.6703;22.683;
4.51333;0.111874;5;0;400.232;18.4043;22.687;
4.51667;0.113837;5;0;399.747;18.0373;22.6889;
4.52;0.111874;5;0;399.645;18.9107;22.6928;
4.52333;0.1158;5;0;397.629;18.5044;22.6948;
4.52667;0.107949;5;0;397.629;18.5044;22.6948;
4.53;0.107949;5;0;399.798;18.1394;22.6987;
4.53333;0.109912;5;0;400.946;18.0471;22.6987;
4.53667;0.109912;5;0;402.196;18.4514;22.6987;
4.54;0.109912;5;0;399.339;18.0157;22.7007;
4.54333;0.111874;5;0;400.155;18.8538;22.7007;
4.54667;0.117762;5;0;397.272;18.4554;22.7007;
4.55;0.109912;5;0;399.237;18.9598;22.7007;
4.55333;0.113837;5;0;400.691;18.5397;22.7007;
4.55667;0.1158;5;0;400.997;18.3552;22.7007;
4.56;0.107949;5;0;401.303;18.1551;22.7007;
4.56333;0.111874;5;0;399.211;17.7331;22.7007;
4.56667;0.111874;5;0;400.308;17.7939;22.7007;
4.57;0.113837;5;0;400.665;17.4642;22.6909;
4.57333;0.113837;5;0;401.584;18.7596;22.685;
4.57667;0.109912;5;0;397.68;18.5319;22.6771;
4.58;0.111874;5;0;398.548;18.7655;22.6732;
4.58333;0.111874;5;0;397.527;18.4671;22.6673;
4.58667;0.109912;5;0;399.339;18.4318;22.6654;
4.59;0.105986;5;0;400.997;18.2689;22.6614;
4.59333;0.105986;5;0;399.058;17.843;22.6536;
4.59667;0.109912;5;0;399.543;18.316;22.6457;
4.6;0.107949;5;0;397.476;17.9058;22.6379;
4.60333;0.111874;5;0;399.39;18.8106;22.632;
4.60667;0.1158;5;0;399.849;18.5025;22.6281;
4.61;0.111874;5;0;399.747;18.4711;22.6241;
4.61333;0.111874;5;0;398.088;18.3729;22.6222;
4.61667;0.107949;5;0;396.608;17.8744;22.6182;
4.62;0.113837;5;0;398.726;17.7095;22.6143;
4.62333;0.111874;5;0;400.971;17.476;22.6104;
4.62667;0.107949;5;0;401.992;18.7399;22.6084;
4.63;0.111874;5;0;398.599;18.2218;22.6065;
4.63333;0.107949;5;0;399.798;18.7341;22.6045;
4.63667;0.109912;5;0;397.476;18.7223;22.6045;
4.64;0.109912;5;0;400.41;18.6143;22.6045;
4.64333;0.104024;5;0;400.997;18.6477;22.6143;
4.64667;0.107949;5;0;399.594;18.0471;22.6202;
4.65;0.109912;5;0;399.951;18.157;22.6261;
4.65333;0.104024;5;0;398.726;17.6722;22.632;
4.65667;0.105986;5;0;400.283;18.5496;22.6359;
4.66;0.111874;5;0;400.691;18.3965;22.6398;
4.66333;0.105986;5;0;401.507;18.4887;22.6418;
4.66667;0.111874;5;0;397.017;18.6614;22.6497;
4.67;0.107949;5;0;397.808;18.2866;22.6575;
4.67333;0.109912;5;0;398.471;18.1727;22.6654;
4.67667;0.107949;5;0;401.074;17.5898;22.6732;
4.68;0.107949;5;0;402.655;18.7066;22.6752;
4.68333;0.107949;5;0;400.181;18.314;22.6791;
4.68667;0.104024;5;0;400.64;18.8126;22.6811;
4.69;0.104024;5;0;398.165;18.8773;22.6889;
4.69333;0.105986;5;0;400.002;18.7871;22.6987;
4.69667;0.104024;5;0;401.609;18.7753;22.7046;
4.7;0.105986;5;0;401.099;18.0432;22.7105;
4.70333;0.105986;5;0;400.129;18.2159;22.7144;
4.70667;0.107949;5;0;399.619;17.4779;22.7183;
4.71;0.111874;5;0;400.206;18.369;22.7223;
4.71333;0.107949;5;0;401.456;18.2944;22.7203;
4.71667;0.105986;5;0;402.043;18.6084;22.7105;
4.72;0.109912;5;0;398.369;18.8989;22.7046;
4.72333;0.105986;5;0;399.288;18.0942;22.6987;
4.72667;0.105986;5;0;397.501;18.3121;22.6928;
4.73;0.104024;5;0;400.129;17.6958;22.6889;
4.73333;0.107949;5;0;402.655;18.6182;22.685;
4.73667;0.107949;5;0;400.691;18.3356;22.6811;
4.74;0.107949;5;0;401.023;18.7125;22.6732;
4.74333;0.105986;5;0;398.981;18.8577;22.6634;
4.74667;0.105986;5;0;400.385;18.6928;22.6575;
4.75;0.104024;5;0;400.257;18.8754;22.6516;
4.75333;0.105986;5;0;400.716;17.9902;22.6477;
4.75667;0.105986;5;0;397.629;18.3317;22.6438;
4.76;0.102061;5;0;398.216;17.5152;22.6398;
4.76333;0.105986;5;0;400.104;18.2218;22.634;
4.76667;0.109912;5;0;402.222;18.1452;22.6281;
4.77;0.105986;5;0;403.038;18.4887;22.6261;
4.77333;0.104024;5;0;398.956;18.9715;22.6222;
4.77667;0.109912;5;0;399.543;18.2885;22.6182;
4.78;0.109912;5;0;396.608;18.5594;22.6182;
4.78333;0.109912;5;0;399.185;17.5721;22.6163;
4.78667;0.105986;5;0;401.176;18.3808;22.6124;
4.79;0.102061;5;0;399.696;18.3415;22.6143;
4.79333;0.107949;5;0;400.334;18.5083;22.6143;
4.79667;0.105986;5;0;400.078;18.9676;22.6182;
4.8;0.102061;5;0;401.533;18.5083;22.6202;
4.80333;0.107949;5;0;402.222;19.2188;22.6202;
4.80667;0.0981354;5;0;402.503;18.0608;22.6222;
4.81;0.105986;5;0;398.573;18.3827;22.6222;
4.81333;0.109912;5;0;399.313;17.6094;22.6241;
4.81667;0.109912;5;0;399.313;18.1021;22.6379;
4.82;0.102061;5;0;401.074;18.1138;22.6516;
4.82333;0.102061;5;0;402.758;18.3003;22.6595;
4.82667;0.105986;5;0;400.129;18.9813;22.6673;
4.83;0.104024;5;0;400.487;18.3533;22.6732;
4.83333;0.105986;5;0;399.16;18.7772;22.6771;
4.83667;0.102061;5;0;400.385;17.8979;22.6811;
4.84;0.105986;5;0;400.359;18.422;22.685;
4.84333;0.105986;5;0;400.921;18.0805;22.687;
4.84667;0.109912;5;0;398.93;18.2493;22.6889;
4.85;0.109912;5;0;399.16;18.6261;22.6909;
4.85333;0.100098;5;0;400.819;18.3808;22.6928;
4.85667;0.100098;5;0;402.63;19.1168;22.6928;
4.86;0.105986;5;0;403.447;18.2944;22.6928;
4.86333;0.104024;5;0;400.614;18.5319;22.6909;
4.86667;0.107949;5;0;400.512;17.6271;22.687;
4.87;0.104024;5;0;397.578;17.8665;22.685;
4.87333;0.104024;5;0;399.466;17.6801;22.683;
4.87667;0.102061;5;0;400.257;17.9882;22.6791;
4.88;0.0981354;5;0;398.803;18.8557;22.6771;
4.88333;0.100098;5;0;399.262;18.3317;22.6771;
4.88667;0.107949;5;0;398.19;18.8597;22.6732;
4.89;0.102061;5;0;399.492;18.157;22.6595;
4.89333;0.102061;5;0;400.155;18.6536;22.6516;
4.89667;0.0981354;5;0;400.844;18.1001;22.6418;
4.9;0.107949;5;0;396.481;18.0824;22.634;
4.90333;0.102061;5;0;397.501;18.0726;22.63;
4.90667;0.0981354;5;0;397.986;18.1099;22.6261;
4.91;0.100098;5;0;401.788;19.0972;22.6202;
4.91333;0.102061;5;0;403.625;18.3965;22.6163;
4.91667;0.109912;5;0;400.257;18.6634;22.6143;
4.92;0.100098;5;0;399.798;17.9136;22.6104;
4.92333;0.100098;5;0;398.828;17.9941;22.6065;
4.92667;0.102061;5;0;401.023;17.9274;22.6045;
4.93;0.0981354;5;0;401.431;17.9941;22.6045;
4.93333;0.102061;5;0;401.15;18.9774;22.6026;
4.93667;0.0981354;5;0;398.981;18.4632;22.6084;
4.94;0.100098;5;0;398.65;19.0324;22.6163;
4.94333;0.104024;5;0;400.334;18.3867;22.6182;
4.94667;0.102061;5;0;402.043;18.5397;22.6222;
4.95;0.100098;5;0;401.788;18.2532;22.6281;
4.95333;0.0961727;5;0;398.292;18.0628;22.63;
4.95667;0.104024;5;0;399.543;18.5751;22.634;
4.96;0.0961727;5;0;397.603;18.2434;22.6359;
4.96333;0.105986;5;0;400.104;19.0304;22.6398;
4.96667;0.100098;5;0;401.865;18.4495;22.6438;
4.97;0.105986;5;0;400.742;18.4259;22.6457;
4.97333;0.107949;5;0;401.125;18.0294;22.6497;
4.97667;0.100098;5;0;400.002;17.7959;22.6516;
4.98;0.102061;5;0;400.487;17.9568;22.6516;
4.98333;0.109912;5;0;400.921;17.5466;22.6575;
4.98667;0.109912;5;0;401.635;18.8459;22.6673;
4.99;0.109912;5;0;398.267;18.5476;22.6771;
4.99333;0.102061;5;0;398.267;18.6104;22.687;
4.99667;0.09421;5;0;397.91;18.4279;22.6928;
5;0.105986;5;0;401.099;18.4926;22.6968;
5.00333;0.100098;5;0;402.86;18.577;22.7027;
5.00667;0.0961727;5;0;400.691;18.0667;22.7066;
5.01;0.0981354;5;0;400.64;18.4632;22.7085;
5.01333;0.0981354;5;0;398.599;18.1511;22.7066;
5.01667;0.0961727;5;0;399.925;18.8852;22.7105;
5.02;0.104024;5;0;400.487;18.5574;22.7125;
5.02333;0.104024;5;0;400.589;18.3729;22.7125;
5.02667;0.109912;5;0;399.185;18.2728;22.7105;
5.03;0.105986;5;0;398.497;17.7272;22.7105;
5.03333;0.107949;5;0;400.589;17.9293;22.7125;
5.03667;0.104024;5;0;402.094;17.5152;22.7027;
5.04;0.100098;5;0;402.834;18.6811;22.685;
5.04333;0.0981354;5;0;398.19;18.5025;22.6732;
5.04667;0.104024;5;0;398.445;18.789;22.6614;
5.05;0.105986;5;0;396.277;18.6771;22.6536;
5.05333;0.107949;5;0;399.109;18.3925;22.6457;
5.05667;0.105986;5;0;400.487;18.4514;22.6398;
5.06;0.100098;5;0;399.772;17.9607;22.634;
5.06333;0.102061;5;0;399.339;18.3258;22.63;
5.06667;0.100098;5;0;398.93;17.7134;22.63;
5.07;0.105986;5;0;400.181;18.685;22.6261;
5.07333;0.0981354;5;0;400.64;18.4338;22.6241;
5.07667;0.0961727;5;0;401.38;18.4495;22.6222;
5.08;0.111874;5;0;397.476;18.6771;22.6222;
5.08333;0.102061;5;0;397.68;18.1119;22.6202;
5.08667;0.105986;5;0;397.221;18.1747;22.6182;
5.09;0.109912;5;0;400.027;17.686;22.6182;
5.09333;0.0981354;5;0;401.456;18.632;22.6182;
5.09667;0.111874;5;0;398.93;18.0765;22.6182;
5.1;0.104024;5;0;398.165;18.6516;22.6182;
5.10333;0.107949;5;0;396.838;18.4632;22.6202;
5.10667;0.100098;5;0;399.849;18.4514;22.6163;
5.11;0.100098;5;0;401.176;18.7341;22.6261;
5.11333;0.105986;5;0;401.303;18.0275;22.6398;
5.11667;0.0981354;5;0;400.742;18.3199;22.6497;
5.12;0.102061;5;0;399.951;17.6742;22.6575;
5.12333;0.113837;5;0;401.482;18.3788;22.6654;
5.12667;0.0981354;5;0;402.503;18.1786;22.6693;
5.13;0.102061;5;0;402.528;18.5633;22.6752;
5.13333;0.104024;5;0;398.19;18.8479;22.6811;
5.13667;0.100098;5;0;398.267;18.3533;22.687;
5.14;0.100098;5;0;397.042;18.6124;22.6909;
5.14333;0.102061;5;0;399.619;17.7763;22.6948;
5.14667;0.105986;5;0;402.018;18.5182;22.6987;
5.15;0.107949;5;0;399.262;18.0785;22.7007;
5.15333;0.111874;5;0;398.956;18.5299;22.7027;
5.15667;0.105986;5;0;398.445;18.4082;22.7046;
5.16;0.105986;5;0;400.716;18.3494;22.7066;
5.16333;0.105986;5;0;401.227;18.8342;22.7085;
5.16667;0.105986;5;0;401.329;18.108;22.7085;
5.17;0.105986;5;0;398.522;18.3906;22.7105;
5.17333;0.105986;5;0;398.701;17.5172;22.7105;
5.17667;0.104024;5;0;400.819;18.0864;22.7105;
5.18;0.107949;5;0;403.064;18.2532;22.7125;
5.18333;0.102061;5;0;403.804;18.579;22.7085;
5.18667;0.105986;5;0;399.721;19.1011;22.7046;
5.19;0.107949;5;0;399.798;18.3768;22.7027;
5.19333;0.102061;5;0;397.655;18.632;22.6987;
5.19667;0.102061;5;0;399.772;17.6879;22.6987;
5.2;0.107949;5;0;400.385;18.2551;22.6968;
5.20333;0.104024;5;0;400.512;18.1884;22.6968;
5.20667;0.107949;5;0;400.512;18.4338;22.6928;
5.21;0.100098;5;0;400.819;18.9264;22.6889;
5.21333;0.111874;5;0;402.324;18.5535;22.685;
5.21667;0.107949;5;0;403.855;19.1953;22.683;
5.22;0.107949;5;0;404.11;18.1982;22.6811;
5.22333;0.111874;5;0;399.849;18.5456;22.6791;
5.22667;0.109912;5;0;400.257;17.6624;22.6771;
5.23;0.104024;5;0;398.548;18;22.6732;
5.23333;0.109912;5;0;400.64;17.5407;22.6654;
5.23667;0.102061;5;0;402.298;18.1845;22.6614;
5.24;0.102061;5;0;400.895;18.844;22.6575;
5.24333;0.104024;5;0;400.614;18.3808;22.6536;
5.24667;0.107949;5;0;400.334;18.9166;22.6497;
5.25;0.113837;5;0;400.946;18.1766;22.6477;
5.25333;0.104024;5;0;400.793;18.632;22.6477;
5.25667;0.111874;5;0;400.64;17.9902;22.6438;
5.26;0.107949;5;0;396.277;18.2571;22.6379;
5.26333;0.109912;5;0;397.221;17.8567;22.632;
5.26667;0.104024;5;0;398.701;18.0746;22.6281;
5.27;0.109912;5;0;401.405;18.9794;22.6241;
