Graphics v 0.2.5 ';' exported '2021-12-21 11:41:00'
;Record #2;;;;;;
;Cycle #1;"";;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;
29.2167;0;5;0;400.665;18.2453;22.5378;
29.22;0;5;0;401.074;18.6379;22.5378;
29.2233;0;5;0;397.476;18.1158;22.5358;
29.2267;0;5;0;398.726;18.8911;22.5319;
29.23;0;5;0;396.711;18.4377;22.5319;
29.2333;0;5;0;399.109;19.1482;22.5299;
29.2367;0;5;0;400.512;18.5162;22.528;
29.24;0;5;0;399.874;18.5868;22.528;
29.2433;0;5;0;400.742;18.1276;22.528;
29.2467;0;5;0;400.002;17.9666;22.528;
29.25;0;5;0;400.971;18.2336;22.528;
29.2533;0;5;0;400.512;17.9215;22.528;
29.2567;0;5;0;400.359;18.9912;22.528;
29.26;0;5;0;397.731;18.3081;22.528;
29.2633;0;5;0;398.344;18.8577;22.5299;
29.2667;0;5;0;399.9;18.5083;22.5299;
29.27;0;5;0;402.12;18.7183;22.5299;
29.2733;0;5;0;403.37;18.5437;22.528;
29.2767;0;5;0;400.129;18.2257;22.528;
29.28;0;5;0;400.308;18.3239;22.528;
29.2833;0;5;0;398.165;17.9804;22.526;
29.2867;0;5;0;399.032;18.9362;22.526;
29.29;0;5;0;398.752;18.3317;22.524;
29.2933;0;5;0;399.083;18.6516;22.526;
29.2967;0;5;0;398.445;18.5201;22.526;
29.3;0;5;0;398.42;18.2237;22.5221;
29.3033;0;5;0;400.257;18.0432;22.5221;
29.3067;0;5;0;401.66;17.79;22.5221;
29.31;0;5;0;402.987;19.0128;22.5221;
29.3133;0;5;0;399.415;18.3121;22.5201;
29.3167;0;5;0;400.334;19.001;22.5201;
29.32;0;5;0;399.237;18.6928;22.5182;
29.3233;0;5;0;401.354;18.7223;22.5162;
29.3267;0;5;0;402.579;18.6712;22.5162;
29.33;0;5;0;400.971;18.1806;22.5123;
29.3333;0;5;0;400.512;18.2983;22.5123;
29.3367;0;5;0;399.67;17.7998;22.5103;
29.34;0;5;0;400.436;18.5751;22.5103;
29.3433;0;5;0;400.461;17.8862;22.5103;
29.3467;0;5;0;400.921;18.9303;22.5123;
29.35;0;5;0;397.91;18.7164;22.5142;
29.3533;0;5;0;398.854;18.6398;22.5162;
29.3567;0;5;0;399.313;18.5182;22.5201;
29.36;0;5;0;401.456;18.1865;22.5201;
29.3633;0;5;0;402.758;18.6241;22.5201;
29.3667;0;5;0;400.538;18.0255;22.5221;
29.37;0;5;0;400.716;18.7772;22.5221;
29.3733;0;5;0;398.701;18.4338;22.526;
29.3767;0;5;0;400.436;19.0697;22.528;
29.38;0;5;0;400.002;18.7085;22.5299;
29.3833;0;5;0;400.027;18.5574;22.5299;
29.3867;0;5;0;397.297;18.528;22.5319;
29.39;0;5;0;398.012;17.9686;22.5319;
29.3933;0;5;0;399.823;18.3494;22.5339;
29.3967;0;5;0;401.916;17.8234;22.5319;
29.4;0;5;0;403.013;18.9735;22.5299;
29.4033;0;5;0;400.129;18.3965;22.5299;
29.4067;0;5;0;400.385;18.9735;22.528;
29.41;0;5;0;398.088;18.8322;22.528;
29.4133;0;5;0;399.619;18.6654;22.528;
29.4167;0;5;0;399.9;18.7753;22.528;
29.42;0;5;0;399.007;18.1982;22.528;
29.4233;0;5;0;398.445;18.3219;22.5299;
29.4267;0;5;0;398.522;17.6212;22.5319;
29.43;0;5;0;400.181;18.524;22.5358;
29.4333;0;5;0;401.201;17.9764;22.5358;
29.4367;0;5;0;402.196;18.84;22.5378;
29.44;0;5;0;397.833;18.9382;22.5378;
29.4433;0;5;0;399.16;18.6634;22.5378;
29.4467;0;5;0;398.573;18.6614;22.5378;
29.45;0;5;0;400.921;18.1021;22.5358;
29.4533;0;5;0;402.069;18.7674;22.5378;
29.4567;0;5;0;400.461;17.9764;22.5378;
29.46;0;5;0;400.461;18.7615;22.5378;
29.4633;0;5;0;400.129;18.5947;22.5378;
29.4667;0;5;0;401.023;18.9539;22.5378;
29.47;0;5;0;400.819;18.9264;22.5378;
29.4733;0;5;0;400.819;18.3278;22.5358;
29.4767;0;5;0;397.859;18.4946;22.5358;
29.48;0;5;0;397.884;17.8548;22.5358;
29.4833;0;5;0;398.905;18.1492;22.5339;
29.4867;0;5;0;399.874;17.6133;22.5319;
29.49;0;5;0;400.742;18.7399;22.5339;
29.4933;0;5;0;398.012;18.1021;22.528;
29.4967;0;5;0;398.981;18.8204;22.526;
29.5;0;5;0;397.731;18.7655;22.5201;
29.5033;0;5;0;399.441;18.7321;22.5182;
29.5067;0;5;0;400.563;18.8498;22.5162;
29.51;0;5;0;400.461;18.2198;22.5142;
29.5133;0;5;0;400.181;18.2453;22.5123;
29.5167;0;5;0;398.65;17.7252;22.5142;
29.52;0;5;0;400.308;18.2924;22.5142;
29.5233;0;5;0;400.87;17.7998;22.5162;
29.5267;0;5;0;401.711;18.8145;22.5182;
29.53;0;5;0;398.905;18.9186;22.5201;
29.5333;0;5;0;399.977;18.475;22.5221;
29.5367;0;5;0;398.318;18.6811;22.5221;
29.54;0;5;0;400.691;18.0275;22.524;
29.5433;0;5;0;402.477;18.9028;22.526;
29.5467;0;5;0;400.742;18.0412;22.528;
29.55;0;5;0;400.589;18.6909;22.528;
29.5533;0;5;0;399.568;18.5025;22.5299;
29.5567;0;5;0;400.793;18.7851;22.5299;
29.56;0;5;0;400.691;18.9284;22.5319;
29.5633;0;5;0;401.482;18.4377;22.5319;
29.5667;0;5;0;398.063;18.7144;22.5319;
29.57;0;5;0;399.032;17.8508;22.5299;
29.5733;0;5;0;399.849;18.4024;22.5299;
29.5767;0;5;0;402.043;17.7939;22.5319;
29.58;0;5;0;403.396;18.8302;22.5299;
29.5833;0;5;0;400.308;18.6477;22.5299;
29.5867;0;5;0;400.487;18.8479;22.5299;
29.59;0;5;0;399.262;18.946;22.5358;
29.5933;0;5;0;400.461;18.5103;22.5417;
29.5967;0;5;0;401.227;18.8852;22.5456;
29.6;0;5;0;400.334;18.0255;22.5515;
29.6033;0;5;0;396.379;18.1884;22.5535;
29.6067;0;5;0;397.246;17.315;22.5574;
29.61;0;5;0;399.39;18.3278;22.5594;
29.6133;0;5;0;401.456;18.2551;22.5613;
29.6167;0;5;0;402.477;18.7223;22.5633;
29.62;0;5;0;398.981;19.0873;22.5672;
29.6233;0;5;0;399.849;18.4338;22.5711;
29.6267;0;5;0;398.752;18.7498;22.5731;
29.63;0;5;0;400.793;17.9764;22.577;
29.6333;0;5;0;401.431;18.685;22.579;
29.6367;0;5;0;399.619;18.053;22.5829;
29.64;0;5;0;398.548;18.5456;22.581;
29.6433;0;5;0;398.65;18.3788;22.5829;
29.6467;0;5;0;400.359;18.5515;22.5829;
29.65;0;5;0;401.303;18.9323;22.579;
29.6533;0;5;0;401.558;18.4436;22.579;
29.6567;0;5;0;398.165;18.9146;22.581;
29.66;0;5;0;398.573;17.9274;22.581;
29.6633;0;5;0;397.501;18.21;22.579;
29.6667;0;5;0;399.951;17.5505;22.577;
29.67;0;5;0;401.788;18.6222;22.5751;
29.6733;0;5;0;399.466;18.4887;22.5711;
29.6767;0;5;0;398.828;18.7242;22.5692;
29.68;0;5;0;398.241;18.9951;22.5692;
29.6833;0;5;0;399.67;18.265;22.5672;
29.6867;0;5;0;399.696;18.8616;22.5672;
29.69;0;5;0;399.9;18.055;22.5672;
29.6933;0;5;0;397.808;18.632;22.5672;
29.6967;0;5;0;398.828;18.0157;22.5692;
29.7;0;5;0;400.385;18.3494;22.5692;
29.7033;0;5;0;402.426;18.9637;22.5711;
29.7067;0;5;0;402.783;18.4279;22.5711;
29.71;0;5;0;399.977;19.2522;22.5711;
29.7133;0;5;0;399.823;18.1315;22.5731;
29.7167;0;5;0;398.267;18.6791;22.577;
29.72;0;5;0;400.129;17.8606;22.581;
29.7233;0;5;0;400.512;18.5633;22.5829;
29.7267;0;5;0;399.874;18.2826;22.5849;
29.73;0;5;0;399.772;18.4632;22.5849;
29.7333;0;5;0;399.619;18.7674;22.5868;
29.7367;0;5;0;401.227;18.6104;22.5868;
29.74;0;5;0;401.992;19.2601;22.5849;
29.7433;0;5;0;401.814;18.3827;22.5849;
29.7467;0;5;0;397.859;18.8322;22.5829;
29.75;0;5;0;398.93;17.7861;22.581;
29.7533;0;5;0;397.833;18.316;22.5829;
29.7567;0;5;0;400.078;17.7782;22.579;
29.76;0;5;0;400.997;18.3867;22.579;
29.7633;0;5;0;399.619;18.6418;22.5829;
29.7667;0;5;0;400.002;18.4887;22.5868;
29.77;0;5;0;398.956;19.0991;22.5888;
29.7733;0;5;0;400.512;18.4593;22.5927;
29.7767;0;5;0;400.436;19.0736;22.5927;
29.78;0;5;0;401.023;18.0393;22.5947;
29.7833;0;5;0;398.369;18.4024;22.5947;
29.7867;0;5;0;398.088;18.0255;22.5986;
29.79;0;5;0;399.16;18.4082;22.5947;
29.7933;0;5;0;401.814;18.7674;22.5947;
29.7967;0;5;0;403.651;18.3768;22.5947;
29.8;0;5;0;400.104;19.1776;22.5947;
29.8033;0;5;0;399.645;18.2964;22.5947;
29.8067;0;5;0;398.037;18.6732;22.5947;
29.81;0;5;0;399.849;17.8116;22.5967;
29.8133;0;5;0;400.793;18.5535;22.6026;
29.8167;0;5;0;400.078;18.4809;22.6065;
29.82;0;5;0;398.675;18.4711;22.6104;
29.8233;0;5;0;398.981;18.8027;22.6124;
29.8267;0;5;0;400.181;18.5908;22.6143;
29.83;0;5;0;401.711;19.3307;22.6182;
29.8333;0;5;0;402.477;18.2944;22.6202;
29.8367;0;5;0;398.548;18.7439;22.6241;
29.84;0;5;0;400.129;17.7468;22.6281;
29.8433;0;5;0;398.42;18.318;22.632;
29.8467;0;5;0;400.487;17.8194;22.6359;
29.85;0;5;0;401.865;18.3278;22.6379;
29.8533;0;5;0;401.099;18.9715;22.6379;
29.8567;0;5;0;400.691;18.5319;22.6418;
29.86;0;5;0;400.181;19.1933;22.6398;
29.8633;0;5;0;400.946;18.4377;22.6418;
29.8667;0;5;0;400.716;19.1109;22.6398;
29.87;0;5;0;399.9;18.0687;22.6359;
29.8733;0;5;0;396.583;18.5692;22.6359;
29.8767;0;5;0;397.706;17.8764;22.632;
29.88;0;5;0;397.986;18.2434;22.632;
29.8833;0;5;0;400.181;18.3808;22.63;
29.8867;0;5;0;401.405;18.3494;22.63;
29.89;0;5;0;399.67;19.2483;22.6281;
29.8933;0;5;0;400.053;18.3081;22.6261;
29.8967;0;5;0;397.961;18.791;22.6261;
29.9;0;5;0;399.16;17.8862;22.6241;
29.9033;0;5;0;399.645;18.5162;22.6241;
29.9067;0;5;0;400.716;18.4004;22.6202;
29.91;0;5;0;399.492;18.4711;22.6202;
29.9133;0;5;0;399.313;18.9971;22.6241;
29.9167;0;5;0;401.099;18.5142;22.6281;
29.92;0;5;0;401.737;19.315;22.63;
29.9233;0;5;0;401.941;18.3219;22.634;
29.9267;0;5;0;399.134;18.8675;22.6359;
29.93;0;5;0;400.027;17.9019;22.6379;
29.9333;0;5;0;398.752;18.2179;22.6379;
29.9367;0;5;0;401.023;18.1158;22.6379;
29.94;0;5;0;402.655;18.3396;22.6359;
29.9433;0;5;0;401.507;19.1737;22.6359;
29.9467;0;5;0;401.38;18.5182;22.632;
29.95;0;5;0;400.181;19.156;22.632;
29.9533;0;5;0;401.405;18.2434;22.632;
29.9567;0;5;0;401.303;18.7085;22.63;
29.96;0;5;0;401.176;18.3003;22.63;
29.9633;0;5;0;397.042;18.2748;22.634;
29.9667;0;5;0;398.088;18.581;22.632;
29.97;0;5;0;399.313;18.3396;22.634;
29.9733;0;5;0;402.4;19.1541;22.634;
29.9767;0;5;0;403.727;18.5103;22.634;
29.98;0;5;0;401.074;18.9912;22.634;
29.9833;0;5;0;400.614;18.0196;22.6359;
29.9867;0;5;0;399.237;18.2591;22.6359;
29.99;0;5;0;400.614;18.1021;22.6359;
29.9933;0;5;0;400.844;18.0667;22.6359;
29.9967;0;5;0;400.767;18.8871;22.6359;
30;0;5;0;398.905;18.3729;22.6359;
30.0033;0;5;0;399.134;17.8292;22.6359;
30.0067;0;5;0;400.461;18.4789;22.6359;
30.01;0;5;0;401.482;18.4455;22.6379;
30.0133;0;5;0;402.604;18.5731;22.6418;
30.0167;0;5;0;398.395;18.104;22.6418;
30.02;0;5;0;398.93;18.6693;22.6438;
30.0233;0;5;0;396.736;18.1374;22.6438;
30.0267;0;5;0;399.032;19.0108;22.6457;
30.03;0;5;0;400.538;18.5378;22.6477;
30.0333;0;5;0;399.364;18.6654;22.6418;
30.0367;0;5;0;400.002;18.2748;22.6379;
30.04;0;5;0;399.645;18.0569;22.634;
30.0433;0;5;0;400.512;18.0746;22.632;
30.0467;0;5;0;400.538;17.7507;22.63;
30.05;0;5;0;400.742;18.9146;22.6281;
30.0533;0;5;0;397.552;18.208;22.6261;
30.0567;0;5;0;398.854;18.9657;22.6261;
30.06;0;5;0;398.65;18.6281;22.6281;
30.0633;0;5;0;401.507;18.8813;22.63;
30.0667;0;5;0;402.936;18.6006;22.632;
30.07;0;5;0;399.543;18.1943;22.63;
30.0733;0;5;0;398.828;17.947;22.63;
30.0767;0;5;0;397.399;17.4995;22.632;
30.08;0;5;0;399.16;18.6457;22.634;
30.0833;0;5;0;399.211;18.316;22.634;
30.0867;0;5;0;399.517;18.9539;22.632;
30.09;0;5;0;397.017;18.6261;22.634;
30.0933;0;5;0;398.522;18.7085;22.634;
30.0967;0;5;0;400.053;18.3749;22.6359;
30.1;0;5;0;402.63;18.2139;22.6359;
30.1033;0;5;0;404.467;19.0226;22.6359;
30.1067;0;5;0;401.252;18.3572;22.6359;
30.11;0;5;0;401.584;18.9519;22.6359;
30.1133;0;5;0;399.109;18.5378;22.634;
30.1167;0;5;0;400.129;19.0461;22.634;
30.12;0;5;0;399.645;18.6693;22.634;
30.1233;0;5;0;399.058;18.5927;22.634;
30.1267;0;5;0;398.854;18.371;22.632;
30.13;0;5;0;399.339;17.8587;22.634;
30.1333;0;5;0;400.844;18.3317;22.63;
30.1367;0;5;0;401.635;17.8018;22.6281;
30.14;0;5;0;402.043;19.0481;22.6261;
30.1433;0;5;0;397.833;18.6673;22.6241;
30.1467;0;5;0;398.573;18.8459;22.6241;
30.15;0;5;0;397.706;18.6987;22.6202;
30.1533;0;5;0;400.563;18.5633;22.6202;
30.1567;0;5;0;402.018;18.7105;22.6202;
30.16;0;5;0;400.283;18.0334;22.6261;
30.1633;0;5;0;400.155;18.6732;22.63;
30.1667;0;5;0;399.594;18.0216;22.6359;
30.17;0;5;0;401.967;18.8616;22.6379;
30.1733;0;5;0;401.303;18.7988;22.6398;
30.1767;0;5;0;401.38;18.5299;22.6418;
30.18;0;5;0;398.19;18.6438;22.6438;
30.1833;0;5;0;398.241;17.9117;22.6418;
30.1867;0;5;0;398.879;18.1649;22.6418;
30.19;0;5;0;401.074;17.6349;22.6418;
30.1933;0;5;0;402.043;18.8754;22.6418;
30.1967;0;5;0;399.696;18.4004;22.6398;
30.2;0;5;0;400.053;18.9225;22.6379;
30.2033;0;5;0;397.884;18.8518;22.6379;
30.2067;0;5;0;399.543;18.683;22.6359;
30.21;0;5;0;400.691;18.8714;22.6359;
30.2133;0;5;0;399.109;18.104;22.634;
30.2167;0;5;0;397.501;18.1335;22.632;
30.22;0;5;0;397.782;17.4426;22.63;
30.2233;0;5;0;399.721;18.4632;22.63;
30.2267;0;5;0;401.048;17.9745;22.6281;
30.23;0;5;0;401.635;18.7694;22.6281;
30.2333;0;5;0;397.476;19.0108;22.6261;
30.2367;0;5;0;399.237;18.3631;22.6261;
30.24;0;5;0;397.578;18.6477;22.6241;
30.2433;0;5;0;400.716;17.9568;22.6222;
30.2467;0;5;0;402.604;18.9107;22.6241;
30.25;0;5;0;400.691;18.3239;22.6222;
30.2533;0;5;0;400.308;18.7556;22.6241;
30.2567;0;5;0;398.777;18.4396;22.6281;
30.26;0;5;0;399.339;18.7556;22.634;
30.2633;0;5;0;399.696;18.9009;22.6359;
30.2667;0;5;0;400.538;18.3297;22.6379;
30.27;0;5;0;398.395;18.4985;22.6418;
30.2733;0;5;0;398.828;17.8077;22.6438;
30.2767;0;5;0;400.181;18.314;22.6457;
30.28;0;5;0;401.099;17.7586;22.6379;
30.2833;0;5;0;402.553;18.8538;22.632;
30.2867;0;5;0;399.645;18.8263;22.6261;
30.29;0;5;0;399.772;18.8989;22.6241;
30.2933;0;5;0;396.736;18.9441;22.6202;
30.2967;0;5;0;398.752;18.7831;22.6163;
30.3;0;5;0;400.257;18.7831;22.6163;
30.3033;0;5;0;400.691;18.0491;22.6104;
30.3067;0;5;0;400.308;18.4789;22.6045;
30.31;0;5;0;398.445;17.7802;22.6006;
30.3133;0;5;0;400.359;18.5594;22.5967;
30.3167;0;5;0;401.278;18.4926;22.5947;
30.32;0;5;0;402.247;18.4887;22.5908;
30.3233;0;5;0;397.961;18.9617;22.5908;
30.3267;0;5;0;398.701;18.2218;22.5888;
30.33;0;5;0;397.91;18.4534;22.5927;
30.3333;0;5;0;400.487;17.7664;22.5947;
30.3367;0;5;0;402.426;18.8027;22.5967;
30.34;0;5;0;399.721;18.2591;22.5967;
30.3433;0;5;0;400.027;18.7085;22.5986;
30.3467;0;5;0;398.573;18.7223;22.6006;
30.35;0;5;0;400.206;18.6928;22.5986;
30.3533;0;5;0;400.155;18.9755;22.6006;
30.3567;0;5;0;400.308;18.21;22.6065;
30.36;0;5;0;398.599;18.4161;22.6104;
30.3633;0;5;0;398.445;17.7056;22.6143;
30.3667;0;5;0;400.359;18.3827;22.6182;
30.37;0;5;0;402.043;17.8606;22.6202;
30.3733;0;5;0;403.064;18.844;22.6222;
30.3767;0;5;0;398.828;19.0716;22.6261;
30.38;0;5;0;399.39;18.5908;22.6182;
30.3833;0;5;0;397.374;18.8675;22.6124;
30.3867;0;5;0;400.002;18.0923;22.6045;
30.39;0;5;0;401.023;18.7988;22.6006;
30.3933;0;5;0;400.665;18.0903;22.5947;
30.3967;0;5;0;400.793;18.7066;22.5927;
30.4;0;5;0;400.997;18.9519;22.5868;
30.4033;0;5;0;402.018;18.632;22.5868;
30.4067;0;5;0;402.247;19.2306;22.5849;
30.41;0;5;0;402.145;18.3337;22.5849;
30.4133;0;5;0;398.241;18.7576;22.581;
30.4167;0;5;0;398.879;17.7292;22.5829;
30.42;0;5;0;398.701;18.3239;22.5829;
30.4233;0;5;0;401.074;17.8548;22.581;
30.4267;0;5;0;402.477;18.5967;22.581;
30.43;0;5;0;400.971;19.0363;22.5751;
30.4333;0;5;0;400.742;18.6143;22.5711;
30.4367;0;5;0;400.002;19.1717;22.5672;
30.44;0;5;0;400.997;18.3592;22.5633;
30.4433;0;5;0;400.665;18.9833;22.5633;
30.4467;0;5;0;400.819;18.0923;22.5613;
30.45;0;5;0;398.599;18.5025;22.5594;
30.4533;0;5;0;399.16;18.1197;22.5555;
30.4567;0;5;0;399.262;18.5162;22.5535;
30.46;0;5;0;400.844;18.8891;22.5496;
30.4633;0;5;0;402.196;18.4612;22.5476;
30.4667;0;5;0;399.67;19.1207;22.5456;
30.47;0;5;0;399.288;18.2434;22.5437;
30.4733;0;5;0;397.986;18.8086;22.5437;
30.4767;0;5;0;400.181;17.9235;22.5397;
30.48;0;5;0;400.64;18.6202;22.5358;
30.4833;0;5;0;400.87;18.1688;22.5319;
30.4867;0;5;0;399.977;18.5005;22.528;
30.49;0;5;0;400.155;18.7694;22.528;
30.4933;0;5;0;400.563;18.6241;22.526;
30.4967;0;5;0;400.793;19.0245;22.524;
30.5;0;5;0;400.895;18.3552;22.524;
30.5033;0;5;0;397.757;19.0834;22.5299;
30.5067;0;5;0;399.237;17.8508;22.5319;
30.51;0;5;0;399.083;18.4063;22.5358;
30.5133;0;5;0;401.609;17.8489;22.5397;
30.5167;0;5;0;402.809;18.6516;22.5397;
30.52;0;5;0;401.839;18.7576;22.5437;
30.5233;0;5;0;400.334;18.6398;22.5437;
30.5267;0;5;0;400.053;19.1011;22.5437;
30.53;0;5;0;400.921;18.5123;22.5437;
30.5333;0;5;0;400.895;19.0814;22.5417;
30.5367;0;5;0;401.15;18.0746;22.5417;
30.54;0;5;0;397.629;18.5967;22.5397;
30.5433;0;5;0;398.216;17.7134;22.5417;
30.5467;0;5;0;399.007;18.4043;22.5397;
30.55;0;5;0;401.533;18.1236;22.5417;
30.5533;0;5;0;403.064;18.6752;22.5456;
30.5567;0;5;0;401.048;19.2208;22.5496;
30.56;0;5;0;400.716;18.5496;22.5515;
30.5633;0;5;0;399.645;19.0304;22.5535;
30.5667;0;5;0;401.507;18.2139;22.5555;
30.57;0;5;0;401.456;18.8106;22.5555;
30.5733;0;5;0;401.456;18.0765;22.5594;
30.5767;0;5;0;398.445;18.4357;22.5613;
30.58;0;5;0;398.318;17.8999;22.5633;
30.5833;0;5;0;399.007;18.3867;22.5672;
30.5867;0;5;0;400.844;18.526;22.5672;
30.59;0;5;0;400.895;18.5162;22.5711;
30.5933;0;5;0;398.675;19.0913;22.5711;
30.5967;0;5;0;399.313;18.2728;22.5731;
30.6;0;5;0;398.216;18.7478;22.5731;
30.6033;0;5;0;399.925;17.9333;22.5711;
30.6067;0;5;0;400.257;18.6497;22.5711;
30.61;0;5;0;399.237;18.0687;22.5692;
30.6133;0;5;0;398.522;18.5221;22.5672;
30.6167;0;5;0;398.879;18.8361;22.5653;
30.62;0;5;0;400.563;18.5653;22.5672;
30.6233;0;5;0;401.763;19.0991;22.5653;
30.6267;0;5;0;402.503;18.369;22.5613;
30.63;0;5;0;398.803;18.8832;22.5594;
30.6333;0;5;0;399.951;17.8665;22.5555;
30.6367;0;5;0;398.318;18.3101;22.5535;
30.64;0;5;0;400.206;17.7625;22.5535;
30.6433;0;5;0;401.814;18.4769;22.5515;
30.6467;0;5;0;400.614;18.8224;22.5515;
30.65;0;5;0;400.334;18.581;22.5535;
30.6533;0;5;0;400.283;19.0814;22.5594;
30.6567;0;5;0;400.512;18.4612;22.5613;
30.66;0;5;0;400.538;19.158;22.5633;
30.6633;0;5;0;400.742;18.0903;22.5672;
30.6667;0;5;0;397.374;18.5005;22.5692;
30.67;0;5;0;398.497;17.7802;22.5692;
30.6733;0;5;0;399.823;18.3552;22.5711;
30.6767;0;5;0;401.252;18.3925;22.5711;
30.68;0;5;0;401.507;18.6418;22.5751;
30.6833;0;5;0;399.747;18.9715;22.5751;
30.6867;0;5;0;399.645;18.2434;22.577;
30.69;0;5;0;399.109;18.8636;22.577;
30.6933;0;5;0;399.874;18.0785;22.577;
30.6967;0;5;0;399.951;18.8479;22.579;
30.7;0;5;0;400.87;18.0589;22.581;
30.7033;0;5;0;398.573;18.4259;22.5849;
30.7067;0;5;0;399.058;18.1963;22.5868;
30.71;0;5;0;400.385;18.4318;22.5868;
30.7133;0;5;0;402.273;19.103;22.5888;
30.7167;0;5;0;402.707;18.4848;22.5908;
30.72;0;5;0;399.696;19.1286;22.5927;
30.7233;0;5;0;399.441;18.0079;22.5927;
30.7267;0;5;0;397.935;18.4377;22.5947;
30.73;0;5;0;399.415;17.8587;22.5947;
30.7333;0;5;0;400.359;18.3984;22.5947;
30.7367;0;5;0;399.9;18.5829;22.5967;
30.74;0;5;0;399.16;18.5397;22.5967;
30.7433;0;5;0;398.803;19.054;22.5986;
30.7467;0;5;0;400.334;18.473;22.5986;
30.75;0;5;0;401.507;19.0834;22.5947;
30.7533;0;5;0;401.558;18.261;22.5927;
30.7567;0;5;0;397.859;18.6359;22.5908;
30.76;0;5;0;398.879;17.8135;22.5927;
30.7633;0;5;0;397.961;18.1943;22.5908;
30.7667;0;5;0;400.716;18.1394;22.5888;
30.77;0;5;0;401.839;18.3258;22.5908;
30.7733;0;5;0;400.104;19.1011;22.5868;
30.7767;0;5;0;399.747;18.5908;22.5849;
30.78;0;5;0;399.798;19.1658;22.5849;
30.7833;0;5;0;400.538;18.369;22.581;
30.7867;0;5;0;400.64;18.9441;22.581;
30.79;0;5;0;401.125;18.0726;22.581;
30.7933;0;5;0;397.272;18.4279;22.579;
30.7967;0;5;0;397.961;18.0059;22.581;
30.8;0;5;0;398.624;18.1865;22.581;
30.8033;0;5;0;400.997;18.8145;22.581;
30.8067;0;5;0;402.222;18.4436;22.5829;
30.81;0;5;0;399.874;19.1658;22.581;
30.8133;0;5;0;400.078;18.3081;22.581;
30.8167;0;5;0;399.415;18.7772;22.5829;
30.82;0;5;0;400.716;17.9058;22.5868;
30.8233;0;5;0;400.742;18.4828;22.5908;
30.8267;0;5;0;400.691;18.4024;22.5927;
30.83;0;5;0;399.313;18.3749;22.5967;
30.8333;0;5;0;400.257;18.8813;22.5967;
30.8367;0;5;0;401.507;18.4867;22.6006;
30.84;0;5;0;402.86;19.2169;22.6006;
30.8433;0;5;0;403.166;18.4377;22.6026;
30.8467;0;5;0;399.466;18.9421;22.6026;
30.85;0;5;0;398.599;17.8587;22.6006;
30.8533;0;5;0;397.808;18.3239;22.5967;
30.8567;0;5;0;399.594;17.8077;22.5947;
30.86;0;5;0;400.257;18.2983;22.5947;
30.8633;0;5;0;399.339;18.577;22.5927;
30.8667;0;5;0;398.726;18.5221;22.5927;
30.87;0;5;0;398.777;19.105;22.5927;
30.8733;0;5;0;400.385;18.42;22.5967;
30.8767;0;5;0;400.563;19.16;22.6006;
30.88;0;5;0;401.048;18.2336;22.6045;
30.8833;0;5;0;397.68;18.7164;22.6065;
30.8867;0;5;0;398.854;17.9764;22.6084;
30.89;0;5;0;398.037;18.2551;22.6124;
30.8933;0;5;0;400.359;18.2983;22.6124;
30.8967;0;5;0;401.609;18.4475;22.6104;
30.9;0;5;0;400.997;19.2404;22.6104;
30.9033;0;5;0;400.895;18.5221;22.6065;
30.9067;0;5;0;400.665;18.9676;22.6084;
30.91;0;5;0;401.176;18.1766;22.6045;
30.9133;0;5;0;400.971;18.8008;22.6045;
30.9167;0;5;0;400.767;18.2708;22.6065;
30.92;0;5;0;397.45;18.2846;22.6065;
30.9233;0;5;0;398.241;18.3611;22.6084;
30.9267;0;5;0;398.497;18.2924;22.6065;
30.93;0;5;0;400.716;18.9068;22.6084;
30.9333;0;5;0;401.584;18.4455;22.6104;
30.9367;0;5;0;399.849;19.1914;22.6104;
30.94;0;5;0;399.543;18.1884;22.6104;
30.9433;0;5;0;398.752;18.6241;22.6124;
30.9467;0;5;0;399.823;17.998;22.6182;
30.95;0;5;0;399.823;18.265;22.6222;
30.9533;0;5;0;400.334;18.6614;22.6241;
30.9567;0;5;0;398.344;18.3415;22.6261;
30.96;0;5;0;398.573;19.0775;22.6281;
30.9633;0;5;0;400.41;18.5064;22.6281;
30.9667;0;5;0;402.222;19.2345;22.63;
30.97;0;5;0;402.911;18.3317;22.6359;
30.9733;0;5;0;399.874;18.7321;22.6379;
30.9767;0;5;0;400.206;18.0353;22.6398;
30.98;0;5;0;399.007;18.1354;22.6438;
30.9833;0;5;0;400.614;18.4102;22.6457;
30.9867;0;5;0;401.048;18.2866;22.6457;
30.99;0;5;0;400.512;19.1698;22.6497;
30.9933;0;5;0;400.206;18.4495;22.6477;
30.9967;0;5;0;400.334;19.0167;22.6516;
31;0;5;0;401.329;18.2689;22.6516;
31.0033;0;5;0;401.558;18.7674;22.6497;
31.0067;0;5;0;401.635;18.2041;22.6516;
31.01;0;5;0;397.552;18.2218;22.6536;
31.0133;0;5;0;397.757;18.318;22.6536;
31.0167;0;5;0;397.272;17.9804;22.6536;
31.02;0;5;0;399.823;18.8754;22.6536;
31.0233;0;5;0;401.763;18.4475;22.6536;
31.0267;0;5;0;400.793;19.0147;22.6575;
31.03;0;5;0;400.819;18.2846;22.6575;
31.0333;0;5;0;400.665;18.4789;22.6575;
31.0367;0;5;0;401.354;18.0353;22.6555;
31.04;0;5;0;401.023;18.21;22.6555;
