Graphics v 0.2.5 ';' exported '2021-12-21 11:44:57'
;Record #0;;;;;;
;Cycle #1;"";;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;
12.7267;78.3376;0;0;399.798;17.9372;22.5888;
12.73;78.1884;0;0;399.747;17.5623;22.5849;
12.7333;78.0216;0;0;399.874;18.473;22.581;
12.7367;77.8685;0;0;399.951;17.7821;22.579;
12.74;77.7076;0;0;400.538;18.5299;22.577;
12.7433;77.5446;0;0;397.501;18.318;22.5751;
12.7467;77.3896;0;0;398.573;17.8528;22.5711;
12.75;77.2247;0;0;398.445;18.0216;22.5653;
12.7533;77.0658;0;0;400.691;17.6133;22.5613;
12.7567;76.9205;0;0;402.171;18.4711;22.5555;
12.76;76.7576;0;0;400.665;17.9176;22.5535;
12.7633;76.5967;0;0;400.155;18.5947;22.5515;
12.7667;76.4239;0;0;399.492;18.3121;22.5496;
12.77;76.2669;0;0;401.125;18.5555;22.5437;
12.7733;76.0903;0;0;400.895;18.6771;22.5378;
12.7767;75.9176;0;0;400.921;18.159;22.5299;
12.78;75.7429;0;0;398.905;18.2336;22.526;
12.7833;75.5721;0;0;399.339;17.5839;22.5201;
12.7867;75.4053;0;0;399.823;18.1609;22.5182;
12.79;75.2443;0;0;401.227;17.6212;22.5142;
12.7933;75.0697;0;0;402.069;18.5613;22.5123;
12.7967;74.9048;0;0;398.803;18.4652;22.5142;
12.8;74.7282;0;0;398.956;18.5358;22.5182;
12.8033;74.5535;0;0;398.241;18.6065;22.5182;
12.8067;74.367;0;0;400.819;18.2591;22.5221;
12.81;74.1923;0;0;401.405;18.3886;22.5201;
12.8133;74.0137;0;0;400.461;17.8724;22.5201;
12.8167;73.8449;0;0;400.155;18.1236;22.5201;
12.82;73.6742;0;0;400.104;17.682;22.5201;
12.8233;73.4877;0;0;401.558;18.4377;22.5182;
12.8267;73.3327;0;0;402.528;18.0608;22.5162;
12.83;73.1364;0;0;402.503;18.6614;22.5162;
12.8333;72.9598;0;0;398.65;18.6811;22.5142;
12.8367;72.7713;0;0;398.905;18.1119;22.5142;
12.84;72.5908;0;0;397.323;18.3768;22.5142;
12.8433;72.4122;0;0;399.517;17.7763;22.5123;
12.8467;72.2296;0;0;401.048;18.4181;22.5142;
12.85;72.053;0;0;399.823;17.8253;22.5201;
12.8533;71.8744;0;0;399.747;18.3631;22.524;
12.8567;71.6899;0;0;400.027;18.3494;22.526;
12.86;71.5034;0;0;401.38;18.6006;22.5299;
12.8633;71.3189;0;0;401.38;18.8204;22.5319;
12.8667;71.1619;0;0;401.176;18.3219;22.5339;
12.87;70.9519;0;0;397.119;18.5299;22.5358;
12.8733;70.7478;0;0;398.139;17.7076;22.5358;
12.8767;70.5829;0;0;398.216;18.0648;22.5378;
12.88;70.4082;0;0;400.538;17.5878;22.5397;
12.8833;70.1904;0;0;402.145;18.4024;22.5397;
12.8867;70.0157;0;0;400.155;18.1394;22.5397;
12.89;69.8332;0;0;399.951;18.5888;22.5397;
12.8933;69.6467;0;0;400.078;18.5947;22.5417;
12.8967;69.4544;0;0;400.971;18.3611;22.5456;
12.9;69.2895;0;0;400.385;18.6026;22.5496;
12.9033;69.0658;0;0;400.614;18.0157;22.5535;
12.9067;68.8655;0;0;397.757;18.2551;22.5555;
12.91;68.685;0;0;398.497;17.4504;22.5594;
12.9133;68.4907;0;0;399.874;18.106;22.5594;
12.9167;68.2983;0;0;401.456;17.7645;22.5613;
12.92;68.1021;0;0;402.273;18.4966;22.5672;
12.9233;67.9254;0;0;399.925;18.5868;22.5731;
12.9267;67.7213;0;0;398.93;18.3925;22.579;
12.93;67.525;0;0;397.884;18.7812;22.5829;
12.9333;67.3366;0;0;399.951;18.1923;22.5849;
12.9367;67.1325;0;0;400.436;18.4671;22.5888;
12.94;66.9264;0;0;400.614;17.8096;22.5908;
12.9433;66.7478;0;0;398.905;18.3356;22.5947;
12.9467;66.524;0;0;399.058;17.6546;22.6006;
12.95;66.3435;0;0;400.512;18.2434;22.6026;
12.9533;66.1374;0;0;401.354;18.3199;22.6065;
12.9567;65.9607;0;0;400.793;18.4652;22.6084;
12.96;65.7586;0;0;398.216;18.8793;22.6104;
12.9633;65.5662;0;0;399.39;17.9215;22.6124;
12.9667;65.3621;0;0;397.757;18.2159;22.6143;
12.97;65.1678;0;0;399.9;17.5839;22.6163;
12.9733;64.9401;0;0;401.201;18.3101;22.6182;
12.9767;64.7596;0;0;400.895;18.0412;22.6222;
12.98;64.5555;0;0;400.767;18.3611;22.6222;
12.9833;64.3572;0;0;400.155;18.789;22.6202;
12.9867;64.159;0;0;400.971;18.3925;22.6241;
12.99;63.9549;0;0;400.359;18.8322;22.6241;
12.9933;63.7664;0;0;400.716;18.0275;22.6222;
12.9967;63.5623;0;0;396.277;18.3886;22.6261;
13;63.3601;0;0;397.374;17.3621;22.6261;
13.0033;63.1502;0;0;397.195;17.9588;22.6261;
13.0067;62.948;0;0;400.053;17.9313;22.6281;
13.01;62.738;0;0;401.609;18.2748;22.6281;
13.0133;62.5496;0;0;400.665;18.9421;22.6281;
13.0167;62.3435;0;0;400.002;18.3003;22.63;
13.02;62.1354;0;0;399.313;18.8185;22.632;
13.0233;61.9431;0;0;400.385;17.9568;22.634;
13.0267;61.739;0;0;401.099;18.4102;22.634;
13.03;61.5348;0;0;401.278;17.9411;22.6359;
13.0333;61.3346;0;0;398.675;18.1609;22.6359;
13.0367;61.1187;0;0;399.645;18.1276;22.6359;
13.04;60.9225;0;0;400.589;18.208;22.6359;
13.0433;60.7105;0;0;401.89;18.789;22.632;
13.0467;60.5103;0;0;402.834;18.3239;22.63;
13.05;60.3023;0;0;400.64;18.7341;22.6281;
13.0533;60.1001;0;0;400.283;17.7998;22.6261;
13.0567;59.9038;0;0;398.956;18.0844;22.6241;
13.06;59.6899;0;0;400.257;17.6624;22.6241;
13.0633;59.4877;0;0;400.512;17.945;22.6202;
13.0667;59.2817;0;0;400.512;18.3651;22.6182;
13.07;59.0756;0;0;398.624;18.3023;22.6182;
13.0733;58.8675;0;0;398.981;18.8557;22.6143;
13.0767;58.6595;0;0;400.129;18.2905;22.6163;
13.08;58.4593;0;0;401.15;18.9048;22.6143;
13.0833;58.2532;0;0;401.89;18.0236;22.6143;
13.0867;58.0471;0;0;398.267;18.2198;22.6124;
13.09;57.8489;0;0;398.854;17.6742;22.6124;
13.0933;57.6389;0;0;397.833;17.8803;22.6045;
13.0967;57.4426;0;0;399.492;17.9863;22.5967;
13.1;57.2463;0;0;400.283;17.8803;22.5908;
13.1033;57.0226;0;0;399.645;18.8557;22.5849;
13.1067;56.8204;0;0;399.466;18.2983;22.5829;
13.11;56.6143;0;0;399.977;18.7282;22.579;
13.1133;56.4082;0;0;400.997;18.0353;22.5751;
13.1167;56.2022;0;0;401.635;18.3494;22.5692;
13.12;55.998;0;0;401.737;18.2316;22.5594;
13.1233;55.792;0;0;398.216;17.9077;22.5555;
13.1267;55.5839;0;0;398.879;18.4711;22.5496;
13.13;55.3798;0;0;398.42;18.1649;22.5456;
13.1333;55.1815;0;0;400.436;18.8224;22.5397;
13.1367;54.9735;0;0;400.819;18.3317;22.5378;
13.14;54.7674;0;0;399.849;18.6379;22.5358;
13.1433;54.5653;0;0;400.002;17.9077;22.5358;
13.1467;54.3592;0;0;399.849;17.8567;22.5339;
13.15;54.157;0;0;400.461;17.9529;22.5339;
13.1533;53.9509;0;0;399.772;17.7743;22.5319;
13.1567;53.7449;0;0;400.181;18.7615;22.5339;
13.16;53.5447;0;0;397.552;18.2198;22.5339;
13.1633;53.3425;0;0;398.701;18.7498;22.5299;
13.1667;53.1384;0;0;400.155;18.3101;22.5319;
13.17;52.9303;0;0;402.12;18.6261;22.5339;
13.1733;52.7144;0;0;402.451;18.1511;22.5319;
13.1767;52.5103;0;0;399.925;18.0667;22.5339;
13.18;52.3101;0;0;400.232;18.1825;22.5339;
13.1833;52.1119;0;0;399.083;17.7311;22.5339;
13.1867;51.9077;0;0;400.334;18.524;22.5339;
13.19;51.7076;0;0;400.308;18.1099;22.528;
13.1933;51.5015;0;0;400.078;18.7655;22.524;
13.1967;51.2993;0;0;399.466;18.3513;22.5182;
13.2;51.0913;0;0;398.905;18.3808;22.5142;
13.2033;50.8891;0;0;399.9;17.9843;22.5123;
13.2067;50.683;0;0;401.533;17.9176;22.5083;
13.21;50.4789;0;0;402.349;18.4259;22.5083;
13.2133;50.2748;0;0;399.16;17.9686;22.5083;
13.2167;50.0765;0;0;398.675;18.5221;22.5103;
13.22;49.8665;0;0;397.655;18.002;22.5123;
13.2233;49.6644;0;0;399.39;18.6948;22.5142;
13.2267;49.4681;0;0;400.436;18.4122;22.5162;
13.23;49.2659;0;0;400.308;18.4082;22.5142;
13.2333;49.0658;0;0;399.645;18.106;22.5201;
13.2367;48.8636;0;0;399.823;17.8135;22.5182;
13.24;48.6595;0;0;400.64;17.9941;22.5221;
13.2433;48.4553;0;0;400.997;17.6604;22.526;
13.2467;48.2591;0;0;401.482;18.6575;22.5319;
13.25;48.0589;0;0;398.241;18.0471;22.5339;
13.2533;47.9038;0;0;399.288;18.5613;22.5339;
13.2567;47.6604;0;0;399.645;18.3278;22.5339;
13.26;47.4799;0;0;400.997;18.4279;22.5378;
13.2633;47.2581;0;0;401.252;18.1904;22.5339;
13.2667;47.0618;0;0;399.747;18.0785;22.5299;
13.27;46.8577;0;0;399.007;18.0628;22.528;
13.2733;46.6516;0;0;398.981;17.682;22.526;
13.2767;46.4573;0;0;400.359;18.3435;22.524;
13.28;46.2571;0;0;400.359;17.9961;22.5221;
13.2833;46.0608;0;0;400.589;18.8027;22.5201;
13.2867;45.8646;0;0;397.935;18.422;22.5221;
13.29;45.6644;0;0;398.241;18.4298;22.526;
13.2933;45.472;0;0;399.39;18.2277;22.526;
13.2967;45.2718;0;0;400.946;18.0962;22.528;
13.3;45.0736;0;0;401.916;18.0864;22.528;
13.3033;44.8714;0;0;399.925;17.7527;22.528;
13.3067;44.6673;0;0;399.619;18.4338;22.5299;
13.31;44.4828;0;0;398.471;17.9195;22.5299;
13.3133;44.2807;0;0;401.227;18.6909;22.5339;
13.3167;44.0883;0;0;399.951;18.4632;22.5339;
13.32;43.8901;0;0;399.696;18.4789;22.5358;
13.3233;43.7056;0;0;398.701;18.3552;22.5358;
13.3267;43.5054;0;0;399.568;17.7095;22.5378;
13.33;43.3091;0;0;401.507;18.0059;22.5378;
13.3333;43.1168;0;0;402.834;17.6624;22.5397;
13.3367;42.9225;0;0;402.885;18.7203;22.5378;
13.34;42.7301;0;0;399.568;18.2944;22.5378;
13.3433;42.5339;0;0;398.93;18.6732;22.5397;
13.3467;42.3415;0;0;397.476;18.3356;22.5397;
13.35;42.1472;0;0;399.517;18.3867;22.5417;
13.3533;41.9588;0;0;400.87;18.3513;22.5397;
13.3567;41.7684;0;0;400.129;18.0726;22.5397;
13.36;41.5702;0;0;399.747;18.1099;22.5417;
13.3633;41.3857;0;0;399.849;17.6448;22.5397;
13.3667;41.1953;0;0;400.87;18.2218;22.5378;
13.37;41.0147;0;0;401.431;17.8234;22.5358;
13.3733;40.8047;0;0;401.967;18.7714;22.5358;
13.3767;40.6143;0;0;397.119;18.4769;22.5339;
13.38;40.4318;0;0;398.548;18.5162;22.5339;
13.3833;40.2414;0;0;398.548;18.4357;22.5319;
13.3867;40.053;0;0;401.125;18.1197;22.5378;
13.39;39.8665;0;0;402.451;18.2767;22.5476;
13.3933;39.6683;0;0;400.793;17.8567;22.5555;
13.3967;39.4877;0;0;400.053;18.3768;22.5613;
13.4;39.2915;0;0;399.568;17.7527;22.5653;
13.4033;39.1148;0;0;400.742;18.6281;22.5711;
13.4067;38.9284;0;0;400.104;18.4867;22.5751;
13.41;38.7321;0;0;400.359;18.3965;22.577;
13.4133;38.5456;0;0;398.063;18.4436;22.577;
13.4167;38.3651;0;0;398.854;17.8155;22.579;
13.42;38.1865;0;0;400.104;17.9607;22.579;
13.4233;38;0;0;401.303;17.6133;22.579;
13.4267;37.8175;0;0;401.252;18.5574;22.579;
13.43;37.6349;0;0;399.007;17.8548;22.581;
13.4333;37.4465;0;0;398.42;18.4357;22.579;
13.4367;37.2659;0;0;397.603;18.5574;22.579;
13.44;37.0716;0;0;399.9;18.2512;22.5751;
13.4433;36.8911;0;0;400.665;18.5653;22.5731;
13.4467;36.7085;0;0;401.15;17.896;22.5692;
13.45;36.5221;0;0;399.772;18.3042;22.5692;
13.4533;36.3494;0;0;399.9;17.578;22.5692;
13.4567;36.1727;0;0;401.176;18.2767;22.5672;
13.46;35.9863;0;0;402.375;18.0648;22.5692;
13.4633;35.8155;0;0;401.788;18.6654;22.5692;
13.4667;35.6369;0;0;398.624;18.6928;22.5711;
13.47;35.4524;0;0;399.313;18.0471;22.5731;
13.4733;35.2738;0;0;398.216;18.367;22.5711;
13.4767;35.0913;0;0;400.359;17.7429;22.5731;
13.48;34.9107;0;0;401.38;18.3572;22.5731;
13.4833;34.7321;0;0;400.181;17.8744;22.5751;
13.4867;34.5574;0;0;400.129;18.3749;22.579;
13.49;34.3847;0;0;399.823;18.3101;22.5829;
13.4933;34.2041;0;0;401.252;18.4887;22.5849;
13.4967;34.0314;0;0;401.456;18.7556;22.5868;
13.5;33.8567;0;0;402.094;18.3572;22.5908;
13.5033;33.6899;0;0;398.241;18.5476;22.5908;
13.5067;33.5093;0;0;399.185;17.739;22.5927;
13.51;33.3307;0;0;398.471;18.1217;22.5967;
13.5133;33.158;0;0;400.64;17.631;22.5986;
13.5167;32.9794;0;0;401.635;18.3552;22.6006;
13.52;32.8204;0;0;399.747;17.9941;22.6026;
13.5233;32.6457;0;0;399.492;18.4495;22.6065;
13.5267;32.4711;0;0;399.415;18.7341;22.6045;
13.53;32.3082;0;0;400.819;18.2767;22.6084;
13.5333;32.1354;0;0;401.278;18.7027;22.6104;
13.5367;31.9608;0;0;401.533;17.8803;22.6124;
13.54;31.7978;0;0;397.859;18.3199;22.6143;
13.5433;31.6232;0;0;398.241;17.5486;22.6163;
13.5467;31.4563;0;0;399.313;18.0157;22.6182;
13.55;31.2817;0;0;401.074;18.0216;22.6182;
13.5533;31.1246;0;0;402.196;18.3847;22.6202;
13.5567;30.9578;0;0;399.951;18.8185;22.6222;
13.56;30.7988;0;0;400.053;18.2316;22.6261;
13.5633;30.634;0;0;399.492;18.6555;22.6261;
13.5667;30.4554;0;0;400.563;17.892;22.6281;
13.57;30.3042;0;0;399.772;18.3435;22.63;
13.5733;30.1394;0;0;399.339;17.8194;22.63;
13.5767;29.9745;0;0;398.369;18.2375;22.634;
13.58;29.8096;0;0;398.828;18.0805;22.634;
13.5833;29.6467;0;0;400.691;18.3533;22.632;
13.5867;29.4877;0;0;402.069;18.7439;22.6261;
13.59;29.3229;0;0;402.809;18.2866;22.6222;
13.5933;29.1658;0;0;399.67;18.8047;22.6182;
13.5967;29.0147;0;0;399.415;17.8449;22.6163;
13.6;28.8459;0;0;398.395;18.2905;22.6124;
13.6033;28.6909;0;0;399.798;17.6055;22.6104;
13.6067;28.5299;0;0;400.334;18.1021;22.6084;
13.61;28.3867;0;0;399.798;18.1021;22.6045;
13.6133;28.2277;0;0;399.313;18.2807;22.6006;
13.6167;28.0491;0;0;399.619;18.7615;22.5967;
13.62;27.9097;0;0;400.793;18.3219;22.5947;
13.6233;27.735;0;0;401.38;18.8243;22.5927;
13.6267;27.5918;0;0;401.023;18.0412;22.5927;
13.63;27.4465;0;0;397.782;18.581;22.5908;
13.6333;27.2875;0;0;398.803;17.6879;22.5868;
13.6367;27.1227;0;0;398.241;18.0648;22.5868;
13.64;26.9774;0;0;400.512;17.9352;22.5849;
13.6433;26.8322;0;0;399.262;18.1708;22.5829;
13.6467;26.687;0;0;399.083;18.263;22.581;
13.65;26.5358;0;0;399.16;18.0942;22.581;
13.6533;26.3906;0;0;399.415;18.6987;22.579;
13.6567;26.2414;0;0;400.129;18.2061;22.5731;
13.66;26.0707;0;0;399.849;18.6497;22.5613;
13.6633;25.9293;0;0;400.793;17.7939;22.5515;
13.6667;25.8077;0;0;397.603;18.1688;22.5456;
13.67;25.6389;0;0;398.088;17.5878;22.5378;
13.6733;25.4995;0;0;397.859;17.9254;22.5339;
13.6767;25.3621;0;0;400.436;18.2139;22.5319;
13.68;25.2188;0;0;401.788;18.1688;22.526;
13.6833;25.0618;0;0;399.874;18.8557;22.5201;
13.6867;24.9127;0;0;399.951;18.106;22.5162;
13.69;24.8027;0;0;398.548;18.5162;22.5123;
13.6933;24.6261;0;0;400.002;17.6428;22.5083;
13.6967;24.5123;0;0;400.129;18.1649;22.5044;
13.7;24.3749;0;0;400.385;18.1629;22.5025;
13.7033;24.2277;0;0;398.471;18.2277;22.5025;
13.7067;24.0824;0;0;399.543;18.5711;22.5044;
13.71;23.9529;0;0;400.436;18.261;22.5083;
13.7133;23.8273;0;0;402.043;18.9087;22.5103;
13.7167;23.6801;0;0;402.732;18.1825;22.5123;
13.72;23.5623;0;0;399.823;18.5849;22.5142;
13.7233;23.4132;0;0;400.155;17.6604;22.5142;
13.7267;23.2836;0;0;398.548;17.9784;22.5182;
13.73;23.1462;0;0;400.206;17.8351;22.5221;
13.7333;23.0265;0;0;401.456;18.1119;22.528;
13.7367;22.8832;0;0;400.461;18.7144;22.5319;
13.74;22.7615;0;0;399.262;18.3611;22.5358;
13.7433;22.6241;0;0;399.211;18.8871;22.5378;
13.7467;22.4926;0;0;400.665;18.2434;22.5397;
13.75;22.3592;0;0;401.482;18.7007;22.5417;
13.7533;22.2355;0;0;401.89;17.9549;22.5515;
13.7567;22.1178;0;0;398.241;18.3749;22.5613;
13.76;21.9843;0;0;399.109;17.8685;22.5711;
13.7633;21.8646;0;0;398.548;18.0196;22.579;
13.7667;21.7429;0;0;400.87;18.369;22.5849;
13.77;21.6192;0;0;402.069;18.2669;22.5908;
13.7733;21.4975;0;0;400.691;18.9499;22.5947;
13.7767;21.3798;0;0;399.492;18.2277;22.6006;
13.78;21.2522;0;0;399.364;18.5927;22.6084;
13.7833;21.1403;0;0;400.895;17.9176;22.6143;
13.7867;21.0186;0;0;400.691;18.3376;22.6182;
13.79;20.9028;0;0;401.227;18.2296;22.6222;
13.7933;20.7812;0;0;397.706;18.0805;22.6261;
13.7967;20.6693;0;0;397.655;18.7027;22.6281;
13.8;20.5535;0;0;397.935;18.2532;22.632;
13.8033;20.4416;0;0;400.181;18.8891;22.6281;
13.8067;20.3258;0;0;401.686;18.2198;22.6281;
13.81;20.2198;0;0;400.155;18.5005;22.6241;
13.8133;20.1119;0;0;400.155;17.8253;22.6202;
13.8167;19.9941;0;0;399.262;17.8312;22.6202;
13.82;19.896;0;0;401.303;18.1708;22.6182;
13.8233;19.7841;0;0;400.181;17.9666;22.6182;
13.8267;19.6683;0;0;399.772;18.5299;22.6163;
13.83;19.5662;0;0;397.042;17.945;22.6143;
13.8333;19.4603;0;0;398.19;18.6359;22.6124;
13.8367;19.3602;0;0;400.155;18.1531;22.6084;
13.84;19.2502;0;0;402.273;18.5986;22.6045;
13.8433;19.1541;0;0;402.018;18.108;22.6026;
13.8467;19.0343;0;0;398.803;18.053;22.6026;
13.85;18.9657;0;0;399.415;18.0373;22.5986;
13.8533;18.8891;0;0;397.961;17.8253;22.5947;
13.8567;18.7655;0;0;400.027;18.6889;22.5849;
13.86;18.6654;0;0;401.023;18.2493;22.577;
13.8633;18.5692;0;0;400.716;18.7439;22.5711;
13.8667;18.473;0;0;400.844;18.2277;22.5653;
13.87;18.3768;0;0;401.074;18.3062;22.5613;
13.8733;18.2846;0;0;401.916;17.841;22.5555;
13.8767;18.1904;0;0;402.018;17.9176;22.5535;
13.88;18.0962;0;0;402.043;18.3886;22.5496;
13.8833;18.0137;0;0;398.216;17.949;22.5456;
13.8867;17.9195;0;0;399.237;18.7655;22.5437;
13.89;17.8312;0;0;398.395;18.3376;22.5417;
13.8933;17.7527;0;0;400.385;18.6732;22.5397;
13.8967;17.6585;0;0;400.997;18.2708;22.5397;
13.9;17.5741;0;0;399.67;18.42;22.5378;
13.9033;17.4936;0;0;399.492;17.9647;22.5358;
13.9067;17.4112;0;0;399.568;17.6958;22.5319;
13.91;17.3229;0;0;400.436;18.1197;22.5299;
13.9133;17.2463;0;0;400.614;17.8037;22.528;
13.9167;17.1737;0;0;401.074;18.7929;22.528;
13.92;17.0913;0;0;397.629;18.3199;22.526;
13.9233;17.0128;0;0;398.267;18.6889;22.526;
13.9267;16.9401;0;0;399.517;18.3101;22.526;
13.93;16.8734;0;0;401.278;18.5123;22.528;
13.9333;16.7969;0;0;401.456;18.1394;22.528;
13.9367;16.7144;0;0;399.772;18.159;22.5299;
13.94;16.6457;0;0;399.517;18.0844;22.5319;
13.9433;16.5888;0;0;398.828;17.7056;22.5319;
13.9467;16.5005;0;0;400.308;18.473;22.5319;
13.95;16.4436;0;0;400.844;18.1119;22.5339;
13.9533;16.371;0;0;400.64;18.8145;22.5319;
13.9567;16.3003;0;0;399.109;18.3317;22.5339;
13.96;16.2414;0;0;398.522;18.4181;22.5319;
13.9633;16.1766;0;0;400.232;17.9352;22.5319;
13.9667;16.1217;0;0;401.941;17.8979;22.5299;
13.97;16.0491;0;0;402.885;18.3788;22.5299;
13.9733;15.9745;0;0;399.67;17.9509;22.5319;
13.9767;15.9215;0;0;399.874;18.6555;22.5358;
13.98;15.8508;0;0;397.655;18.2846;22.5417;
13.9833;15.8096;0;0;399.007;18.7694;22.5417;
13.9867;15.7468;0;0;400.385;18.3239;22.5456;
13.99;15.6958;0;0;399.032;18.3984;22.5476;
13.9933;15.6389;0;0;399.288;17.9706;22.5496;
13.9967;15.5819;0;0;399.007;17.6546;22.5515;
14;15.5309;0;0;400.129;18.108;22.5535;
14.0033;15.4799;0;0;400.232;17.6683;22.5574;
14.0067;15.4269;0;0;400.844;18.7596;22.5594;
14.01;15.3739;0;0;397.119;18.4318;22.5613;
14.0133;15.3189;0;0;398.165;18.6712;22.5613;
14.0167;15.2718;0;0;397.425;18.3945;22.5633;
14.02;15.2326;0;0;400.41;18.4181;22.5653;
14.0233;15.1816;0;0;402.298;18.3356;22.5672;
14.0267;15.1462;0;0;401.507;17.9019;22.5711;
14.03;15.0932;0;0;401.329;18.3199;22.5751;
14.0333;15.05;0;0;400.257;17.7802;22.577;
14.0367;15.0049;0;0;400.742;18.683;22.581;
14.04;14.9696;0;0;399.951;18.3415;22.581;
14.0433;14.9323;0;0;400.053;18.524;22.5849;
14.0467;14.8911;0;0;397.578;18.4652;22.5849;
14.05;14.8459;0;0;397.655;18.104;22.5868;
14.0533;14.7969;0;0;398.752;17.9941;22.5868;
14.0567;14.7733;0;0;399.951;17.6448;22.5888;
14.06;14.7301;0;0;400.64;18.1825;22.5888;
14.0633;14.685;0;0;397.629;17.6173;22.5888;
14.0667;14.6516;0;0;398.369;18.5496;22.5908;
14.07;14.6202;0;0;396.43;18.4416;22.5908;
14.0733;14.581;0;0;398.471;18.7085;22.5927;
14.0767;14.5417;0;0;399.798;18.6202;22.5947;
14.08;14.5123;0;0;399.262;17.9961;22.6006;
14.0833;14.4887;0;0;399.185;17.9706;22.6045;
14.0867;14.4553;0;0;398.981;17.4092;22.6084;
14.09;14.4102;0;0;401.201;18.051;22.6104;
14.0933;14.3906;0;0;402.043;17.7802;22.6124;
14.0967;14.3651;0;0;401.456;18.5299;22.6143;
14.1;14.3435;0;0;398.445;18.5849;22.6163;
14.1033;14.3042;0;0;399.721;17.9549;22.6182;
14.1067;14.2728;0;0;398.369;18.1766;22.6182;
14.11;14.2434;0;0;400.563;17.6349;22.6202;
14.1133;14.2257;0;0;401.558;18.3729;22.6202;
14.1167;14.1845;0;0;401.074;17.8371;22.6202;
14.12;14.1668;0;0;401.201;18.5358;22.6241;
14.1233;14.1393;0;0;400.691;18.4593;22.6222;
14.1267;14.1099;0;0;401.201;18.4632;22.6222;
14.13;14.0942;0;0;400.716;18.7419;22.6182;
14.1333;14.0608;0;0;400.946;18.0942;22.6163;
14.1367;14.0432;0;0;398.548;18.4004;22.6163;
14.14;14.0196;0;0;398.854;17.5427;22.6143;
14.1433;13.9922;0;0;400.129;18.0765;22.6143;
14.1467;13.9607;0;0;402.12;17.6035;22.6143;
14.15;13.947;0;0;403.37;18.3965;22.6163;
14.1533;13.9215;0;0;400.436;18.8302;22.6202;
14.1567;13.9117;0;0;400.257;18.3101;22.6222;
14.16;13.8822;0;0;397.884;18.6241;22.6241;
14.1633;13.8607;0;0;399.211;18.0177;22.6261;
14.1667;13.8391;0;0;399.16;18.4338;22.6281;
14.17;13.8253;0;0;399.492;17.8116;22.6281;
14.1733;13.8018;0;0;398.675;18.2689;22.6281;
14.1767;13.7802;0;0;398.624;18.053;22.6281;
14.18;13.7547;0;0;400.665;18.4966;22.6261;
14.1833;13.7468;0;0;401.865;18.6673;22.6261;
14.1867;13.7272;0;0;401.916;18.2689;22.6241;
14.19;13.7076;0;0;398.267;18.7007;22.6261;
14.1933;13.684;0;0;398.905;17.7056;22.6261;
14.1967;13.6604;0;0;396.838;18.1492;22.6202;
14.2;13.6428;0;0;399.032;17.4504;22.6163;
14.2033;13.631;0;0;401.125;18.2591;22.6124;
14.2067;13.6153;0;0;401.201;18.3494;22.6084;
14.21;13.5976;0;0;401.252;18.4711;22.6026;
14.2133;13.576;0;0;400.64;18.9382;22.6006;
14.2167;13.5525;0;0;401.227;18.3513;22.5986;
14.22;13.5447;0;0;401.227;18.9087;22.5947;
14.2233;13.5231;0;0;401.865;17.8999;22.5868;
14.2267;13.5093;0;0;398.165;18.2218;22.581;
14.23;13.4877;0;0;398.803;17.5152;22.577;
14.2333;13.472;0;0;399.67;17.9725;22.5731;
14.2367;13.4563;0;0;401.992;17.9077;22.5692;
14.24;13.4347;0;0;402.094;18.3062;22.5653;
14.2433;13.421;0;0;400.027;18.9127;22.5633;
14.2467;13.3994;0;0;399.9;18.3121;22.5555;
14.25;13.3798;0;0;399.185;18.6359;22.5496;
14.2533;13.37;0;0;400.742;17.8508;22.5437;
14.2567;13.3621;0;0;400.742;18.3886;22.5397;
14.26;13.3425;0;0;400.64;17.9038;22.5358;
14.2633;13.3229;0;0;398.088;18.1708;22.5319;
14.2667;13.3032;0;0;399.007;18.1394;22.5319;
14.27;13.2856;0;0;399.951;18.2355;22.5319;
14.2733;13.266;0;0;401.533;18.8322;22.5319;
14.2767;13.2542;0;0;400.946;18.1452;22.5299;
14.28;13.2424;0;0;396.966;18.7714;22.5299;
14.2833;13.2287;0;0;398.445;17.6585;22.5299;
14.2867;13.209;0;0;396.864;17.9431;22.5299;
14.29;13.1953;0;0;399.568;17.5015;22.5299;
14.2933;13.1757;0;0;400.563;17.9392;22.5358;
14.2967;13.1717;0;0;400.589;18.6006;22.5476;
14.3;13.1286;0;0;400.41;18.1904;22.5555;
14.3033;13.1325;0;0;400.64;18.8361;22.5633;
14.3067;13.1227;0;0;400.334;18.1963;22.5692;
14.31;13.0893;0;0;401.023;18.7203;22.5731;
14.3133;13.0873;0;0;401.788;17.9666;22.579;
14.3167;13.0716;0;0;398.292;18.1727;22.5829;
14.32;13.052;0;0;399.517;17.8665;22.5849;
14.3233;13.0442;0;0;399.747;18.0098;22.5908;
14.3267;13.0245;0;0;401.227;18.577;22.5947;
14.33;13.0029;0;0;402.4;18.2669;22.6006;
14.3333;12.9931;0;0;400.921;18.9009;22.6026;
14.3367;12.9735;0;0;400.64;18.1099;22.6045;
14.34;12.9637;0;0;400.053;18.3199;22.6065;
14.3433;12.9421;0;0;401.201;17.7036;22.6084;
14.3467;12.9303;0;0;399.874;18.0608;22.6124;
14.35;12.9107;0;0;400.002;17.9195;22.6143;
14.3533;12.8989;0;0;397.017;17.9588;22.6143;
14.3567;12.8793;0;0;398.369;18.5927;22.6163;
